Row Labels,General,Occupations,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
49,,Geothermal Technicians,3.12,3,3.12,3,3.25,3.12,2.88,3,2.62,3.12,2.12,2,2,2.62,2.75,3.75,2.38,3.38,2,3.88,2.25,1.88,3.25,3.25,3.12,2.12,2.88,2.88,3,3,2.88,1.88,2.88,3.62,3
49,,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.12,3.25,3.25,3,3.5,3.12,3,3.38,2.88,3.12,2.75,1.75,2.25,2.88,2.5,3.12,2.38,3,1.62,3.62,2.75,1.62,3.25,3.38,3.38,1.75,2.88,3,3.12,3,3,1.75,2.88,3.5,2.88
49,,"Helpers--Installation, Maintenance, and Repair Workers",2.62,3.12,2.62,3,3.12,3.12,2.75,2.38,2.12,2.88,2.5,1.25,1.5,1.88,2,3.12,1.88,3.12,1.62,3.12,1.88,1.38,3,2.62,3.12,1.12,2.38,2.62,3,2.12,2.12,1.62,2.75,3.12,2.12
49,,Home Appliance Repairers,2.88,3.38,3.12,2.75,3.75,3.62,3,3,2.25,3,2.12,2,2.12,2.5,2.12,2.88,2.25,2.88,1.88,3.5,2.75,1.62,3.5,3.12,3.88,1.75,3,2.75,3.5,2.62,2.25,1.88,3,3.62,2.75
49,,Industrial Machinery Mechanics,3.12,3.12,3.12,3,3.62,4,3.12,2.62,2.62,3.12,2.62,1.62,1.75,2.62,2.38,3.12,1.88,4,1.88,4,2.12,1.75,3.75,2.88,4,1.75,2.25,2.75,3,2.88,2.88,2,3,4,2.75
49,,Locksmiths and Safe Repairers,2.88,3.12,2.88,2.75,3.12,3.12,2.62,2.5,2.38,2.88,2.25,2,2.12,2.25,2.5,2.75,2.25,3.12,1.12,3.12,2.5,1.62,3.12,3,3.5,1,2.88,2.75,3.12,2.25,2,1.88,3.25,3,2.62
49,,"Maintenance and Repair Workers, General",3.12,3,3.12,3,3.25,3.88,3,3,2.38,3,2.25,2.12,2.25,2.38,2.38,3.12,2.38,3.12,2.12,3.12,2.25,1.38,3.12,3,3.88,1.88,2.38,2.75,3,2.5,2.25,2.12,3,3.75,2.88
49,,"Maintenance Workers, Machinery",2.75,3,2.88,3,3,3.75,2.75,2.5,2.12,3,2.12,1.62,1.88,2.25,2.12,2.88,2.12,3.5,1.88,3.75,2.25,1.62,3,3,3.75,1.62,2.12,2.62,2.88,2.12,2.12,1.88,2.88,3.62,2.12
49,,Manufactured Building and Mobile Home Installers,3.38,3.38,3.38,3.5,3.75,2.62,2.88,2.62,3.25,3.5,3.38,2.25,2.62,3.38,2.62,3.5,3.12,3.75,2.25,3.62,3,1,3.75,3.12,3.12,1.62,3.12,3,3.38,2.75,2.62,2,3.38,3.25,2.62
49,,Mechanical Door Repairers,3,3.12,3,3,3.5,2.75,2.75,3.12,3,2.88,2.62,1.88,1.88,2.88,2.5,3,2.62,2.75,1.88,3,2.88,1,3.25,3.12,3,1,3,3,3.12,2.12,2.25,2,2.88,2.88,2.75
49,,Medical Equipment Repairers,3,2.88,3.12,2.88,3.25,4,3,2,2.75,3.25,2.88,1.75,2.12,2.62,2.75,3.12,2.25,3,2,3.38,2.5,1.62,3.38,3.25,4,2.25,2.88,2.75,2.88,3.12,2.88,2,2.75,4,2.88
49,,Millwrights,2.88,3.25,3,3,3.62,3.75,3,3.75,3.12,3.12,3,2,2,2.88,2.62,3.12,3,3.38,1.75,3.88,3,1.62,3.38,3,3.62,1.5,3,3,3,2.5,2.62,2,3.38,3.62,2.75
49,,"Mobile Heavy Equipment Mechanics, Except Engines",3,3,3.12,2.88,3.25,4,3.38,2.38,2.75,3.12,2.62,1.75,2.5,2.75,2.88,3,2.38,3.62,1.88,3.75,2.5,1.62,3.38,3.12,4.12,1.88,2.62,2.88,3,2.75,2.5,1.88,3,4.12,3
49,,Motorboat Mechanics and Service Technicians,2.38,3.12,3.12,2.5,3.38,3.88,3.12,1.62,1.88,3.12,2,1.75,2,1.88,2.25,2.88,1.88,3.62,1.5,3.5,2,1.62,3.12,2.75,4,2,2.62,2.62,3,2.25,2.25,1.88,2.75,3.75,2.5
49,,Motorcycle Mechanics,3.12,3.12,3.12,3,3.12,3.5,3,2,2.62,3.12,2.62,1.38,1.88,2.12,2.25,3.12,2.12,3.12,2,3.12,2.5,1.25,3.12,3,3.88,1.88,2.88,2.75,3.12,2.38,2.25,1.88,3.12,3.88,2.75
49,,Musical Instrument Repairers and Tuners,3,3.12,3.12,2.88,3.5,3,3,1.38,2.38,3.38,2.88,2,2.38,2.38,2,3,2.75,2.75,2.12,3.12,2.88,1.25,3.62,3,3.88,1.88,3.12,3,3.12,2.75,2.75,1.75,3.25,3.75,2.5
49,,Outdoor Power Equipment and Other Small Engine Mechanics,2.75,3.12,3,2.75,3.25,3.88,3.25,1.75,2.12,2.88,2.5,1.75,2,1.88,2,2.88,2,3.25,1.5,3.38,2.12,1.38,3.12,2.88,3.88,1.75,2.38,2.75,2.88,2.25,2.38,1.75,2.75,3.75,2.62
49,,"Radio, Cellular, and Tower Equipment Installers and Repairers",3,3.25,3,3,3.25,3.38,2.88,3.38,2.75,3,2.62,1.88,1.88,2.38,2.75,3.12,2.38,2.88,1.25,3.12,2.62,2,3.12,3.25,3.5,1.75,2.5,3,3.25,3,2.88,1.88,3.12,3,3
49,,Rail Car Repairers,2.75,3,2.75,2.88,3.25,3.75,2.75,2.62,2.5,2.88,2.62,1.75,1.88,2.5,2.12,2.88,2.12,3.12,1.75,3.25,2.25,1,3.25,2.88,4,1.75,2.38,2.75,3,2.62,2.62,1.88,2.88,4,2.88
49,,Recreational Vehicle Service Technicians,3,3.38,3.25,3,3.38,3.12,3.12,1.62,2.75,3,2.38,1.62,1.75,2.12,2,3,2.62,3.12,1.75,3.12,2.62,1.5,3.12,3,3.88,1.62,2.88,2.88,3.38,2.75,2.75,1.88,3,3.5,2.88
49,,"Refractory Materials Repairers, Except Brickmasons",2.38,3,2.62,2.88,2.88,3,2.62,1.38,2.5,2.75,2.25,1.5,1.62,2.25,2,2.75,2,3,2,3.25,2,1,2.62,2.88,3.12,1,2.38,2.75,2.75,1.88,1.75,1.62,2.88,2.88,2.5
49,,Riggers,2.62,3.12,3,3.12,3.12,2.75,2.88,2,2.12,3,1.62,1.38,1.38,2.5,1.62,3.12,2.12,3.25,2.12,3.12,2.25,1,2.88,3.12,2.75,1.38,2.38,2.75,3,2.12,2.12,1.5,3,2.88,2.38
49,,Security and Fire Alarm Systems Installers,2.88,3.25,3.12,2.88,3.38,2.75,2.25,3.38,2.62,3.12,2.38,1.75,1.88,2.12,2.12,3,2,2.88,1.88,3.12,2.12,1.75,3.12,3.12,3,1.75,2.88,2.88,3.38,2.62,2.62,1.88,3,3,2.88
49,,Signal and Track Switch Repairers,2.88,3,3.38,2.75,3.75,4,3.62,2.88,2.62,3,2.62,1.62,1.75,2,2.5,2.88,2.25,3.12,1.12,3.75,2.12,2,3.88,2.88,4,1.75,2.12,2.75,2.88,2.38,2.38,1.5,3,4.12,2.88
49,,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.12,3.5,3.38,3,3.62,3.5,3.12,3.25,2.88,3.25,2.88,1.75,1.75,2.5,2.25,3.38,2.5,3.25,1.88,3.62,2.62,2,3.62,3.38,3.88,2,2.88,3,3.25,3.12,2.88,1.88,3,3.88,3
49,,Telecommunications Line Installers and Repairers,2.75,3,3.12,3,3.12,3,2.25,2.38,2.12,3,2.25,1.75,1.75,2,2,3,2.12,3,1.88,3.12,2.25,1.62,2.88,2.88,2.88,1.75,2.75,2.88,3.12,2.38,2.25,1.88,2.88,3,2.62
49,,Tire Repairers and Changers,2.25,3,2.75,2.75,3,2.38,2.12,2,2.25,2.62,2.12,1.75,2.12,2.38,2,2.88,2.25,2.75,1,2.88,2.25,1,2.88,2.5,2.88,1,3,2.75,3,2,2,1.38,3,2.88,2.25
49,,Watch and Clock Repairers,2.25,3,2.88,2.25,3.12,3,2.62,1.5,2,3,2,2.12,2.25,2,2,2.62,2.25,2.75,2,3.12,2.12,1,3,2.88,3.88,1.75,2.75,2.75,3,2,2.12,1.88,2.38,3,2.25
49,,Wind Turbine Service Technicians,3.12,3.12,3.25,3,3.5,4,3,1.88,3,3.12,3,1.62,2.25,2.62,2.12,3.25,2.12,3.12,1.62,4,2,1.62,3.25,3.25,4,2,2.25,2.75,3.12,3.12,3.12,1.75,3,4,2.88
51,Production Occupations,Adhesive Bonding Machine Operators and Tenders,2.62,3.12,2.75,3,2.88,2.88,2.12,1.12,2.25,2.62,2.25,1.75,1.75,1.88,2.5,3.12,1.88,3.88,1.75,3.75,2,1.62,3.12,3,3,1.5,2.25,2.88,3.12,2.75,2.12,1.25,3,3,2.75
51,,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.88,3.12,3,2.88,3.12,3,2.88,2.88,2.88,3,2.62,2,2.12,2.25,2.5,3.12,2.25,2.88,1.88,2.88,2.25,1.5,3.38,3,2.88,1.75,2.38,2.75,3,2.88,2.88,2,3,2.88,2.75
51,,Bakers,3,3,2.25,3,3,1.5,1.5,1,2,3,2.25,1.75,2,2,2.25,3.25,2.12,2.25,2,2.88,2,1,2.88,2.88,1.12,1.75,2.5,2.75,3,2,2,1.75,3,2.12,2.25
51,,Biofuels Processing Technicians,2.88,3.25,2.88,3.12,3.12,3.25,2.5,1.5,3,2.88,2.5,1.75,2.25,2.5,2.88,3.38,2.88,3.75,1.12,3.88,2.88,1.62,3.38,3.5,3,2.88,3,3.12,3.25,2.88,2.88,1.5,2.88,3,3.12
51,,Biomass Plant Technicians,3,3,3,3,3.12,3,2.75,1.12,2.75,3.12,3,1.88,2,2.12,2.75,3.38,2.75,3.88,2.12,4,2.62,1.75,3,3,2.75,2.25,2.75,2.75,3,2.75,2.75,1.88,3,2.75,3
51,,Butchers and Meat Cutters,2.5,3.12,2.88,2.88,3,1.62,1.5,1,2.62,2.88,2.25,2.12,2.25,2.62,2.38,3,2.75,2.38,1.75,2.5,2.75,1.12,2.62,3,1.62,1.25,3,3,3,2.38,2.38,1.38,3,2,2.25
51,,Cabinetmakers and Bench Carpenters,2.75,2.88,2.88,2.75,3,2.88,3,1.62,2.25,3,2.25,1.75,1.75,2.5,2.88,3.12,2,3.12,3,3.5,2.25,1.62,3.38,2.88,2.88,1.38,2.38,2.62,3,2,2.25,1.88,3,3,2.38
51,,Chemical Equipment Operators and Tenders,3,3.38,3.12,3,3.38,2.75,2.38,1,2.62,3.38,2.75,1.5,2,2.5,2.88,3.75,2,3.88,2,3.88,2.12,1.62,3,3.38,2.38,2.62,2.5,2.75,3.12,2.75,2.75,1.75,3,3,3
51,,Chemical Plant and System Operators,3.25,3.38,3.25,2.88,3.5,2.75,2.12,1,2.62,3.25,2.88,1.88,1.88,2.75,2.62,3.62,2.25,4,2.12,4.12,2.38,1.75,3.62,3.25,2.75,2.88,2.5,2.62,3.12,2.62,2.88,1,3.25,2.88,3
51,,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2.12,2.88,2.5,2.75,2.88,2.25,1.88,1,2.12,2.62,2.25,1.25,1.38,2.25,2,2.88,2,3.25,1.38,3.12,2,1.12,2.5,2.75,1.75,1.5,2.12,2.75,2.88,2,2,1,2.88,2.25,2.25
51,,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.5,2.62,2.88,2.88,2.75,3,2.88,1.12,2.12,2.62,2.62,1.62,1.88,2,2,3.12,1.88,3.12,1.5,3.62,1.88,1.38,3.12,2.62,3,1.12,2.12,2.75,2.62,2.25,2.12,1.38,2.88,2.88,2.25
51,,"Coil Winders, Tapers, and Finishers",2.25,3,2.38,2.88,2.88,1.62,1.62,1.12,2,2.75,2,1.5,1.5,1.88,1.75,3.12,1.75,3,1.5,3.12,1.88,1,2.12,2.88,1.38,1,1.88,2.62,2.88,2,1.88,1.75,2.38,2,2.12
51,,Computer Numerically Controlled Tool Operators,3,3.12,3.25,3,3.62,3,3,2.25,2.88,3.12,2.75,2,2.12,2.88,2.88,3.75,2.12,3.5,2.75,4,2.12,2.75,3.62,3.25,3,2,2.12,2.88,3,2.88,2.75,2,3.12,3.12,2.75
51,,Computer Numerically Controlled Tool Programmers,3.25,3.12,3.25,3,3.25,2.75,2.62,1.12,2.75,3.25,2.88,1.75,2.12,2.5,3.25,3.5,2.38,3,3,3.38,2.38,4.12,3,3.25,2.38,1.88,2.25,2.75,3,3.25,3.12,2.38,3,3,3.25
51,,Cooling and Freezing Equipment Operators and Tenders,3,3,3.5,2.88,3.62,3.12,2.75,1.5,2.75,3.12,2.5,1.75,1.88,2.75,2.38,3.5,2.38,3.75,1.88,3.88,2.5,1.75,3.12,3,3.12,1.75,2.38,2.75,3.12,2.38,2.25,1.62,3,3.12,2.88
51,,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.88,3,2.88,2.88,2.88,3,2.75,1.25,3,3,2.75,1.75,2,2.62,2.62,3.38,2.38,3.88,1.38,4,2.62,1.38,3,3,2.88,2.12,2.62,2.75,3,2.88,2.62,1.5,3,3,2.88
51,,"Cutters and Trimmers, Hand",2.12,2.88,2.5,2.25,2.62,1.12,1.12,1,2.12,2.75,2,1.25,1.5,2.25,2,2.75,2,2.25,1.25,2.25,2.12,1,2.25,2.75,1,1,2.25,2.75,2.88,2,2,1,2.88,2,2.12
51,,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.62,2.88,2.88,3,3,3,2.62,1.5,2.12,2.75,2.12,1.62,1.88,2.25,2.62,3.25,2,3.62,1.62,3.75,2,1.88,3.5,3.12,2.75,1.5,2,2.75,2.62,2.62,2.25,1.75,2.75,3,2.38
51,,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2.62,3,2.62,2.75,3,2.75,2,1.5,2.25,2.88,2,1.5,1.75,2,2.38,3.25,1.88,3.38,1.75,3.5,2,1.12,3.25,2.88,2.5,1.62,1.88,2.5,3,2,2,1.75,2.75,3,2.62
51,,Dental Laboratory Technicians,3,3,3,2.75,3.25,2.25,2.38,1,2.75,3.12,2.88,1.88,1.88,2.38,2,3,2.38,2.75,1.75,3.12,2.38,1.25,2.88,3.38,2.25,2.12,2.38,2.88,3,2.25,2,1.88,3.25,2.25,2.88
51,,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.75,3,3,2.12,3,2.75,2.62,1.88,2.25,3,2.12,1.62,1.88,2,2.5,3.12,2,3.12,1.75,3.62,2.12,1.25,2.88,3.12,2.62,1.75,2,2.75,3,2.12,2,1.88,3,2.75,2.25
51,,Electrical and Electronic Equipment Assemblers,2.62,3,2.62,3,3,2.25,2.25,2.12,2.5,3.12,2.12,1.5,1.75,2.25,2.12,3.12,2.12,2.88,1.62,3.12,2.12,1.25,2.88,3.25,2.25,1.88,2.25,2.62,2.88,2.38,2.25,1.75,2.88,2.5,2.88
51,,Electromechanical Equipment Assemblers,2.38,2.88,2.5,2.38,3,2.75,2.38,1.62,1.88,2.88,1.88,1.62,1.75,1.88,2,2.88,1.88,2.62,1.75,3.25,1.88,1.5,3.25,3,2.75,2,2,2.5,3,2.12,2.12,1.88,2.88,3,2.5
51,,Engine and Other Machine Assemblers,2.38,3,2.88,2.75,3,2.88,2.5,2,2.12,2.62,2,1.62,2,2.12,2,3,2.12,2.88,1.75,3.38,2.25,1.75,3.12,3.12,2.88,1.88,2.25,2.88,3,2.38,2.12,1.88,2.88,2.88,2.25
51,,Etchers and Engravers,2.38,3,2.62,2.5,3,2.62,2.25,1,2.25,2.88,2.25,1.88,1.88,2.12,2,3.12,2,3,1.88,3.12,2.12,1.62,3,3.12,2.12,1.12,2.25,2.75,3,2,2,2.12,2.75,2.62,2.25
51,,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2.62,2.88,3,3,3.12,2.62,2.62,2.12,2.25,3.12,2.25,1.75,1.75,2.25,2.5,3.12,1.75,3.38,1.75,3.5,2.38,1.5,3.12,2.88,2.75,1.88,2.25,2.75,3,2.38,2.38,1.88,2.88,3,2.62
51,,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2.75,3,3,3,2.88,2.62,2.62,1,2.25,3,2.25,1.75,2,2.12,2,3.5,2.12,3.75,2,4,2.25,1.25,3,2.88,2.88,1.25,2.12,2.62,3,2,2,1.5,3,2.88,2.62
51,,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.62,3,2.88,2.75,3,2.62,2.38,1.88,2.25,2.88,2.12,1.62,1.75,2.12,2.12,3.38,1.75,3.75,2,3.75,2,1.25,3,3,2.75,1.75,2,2.88,3.12,2.25,2.12,1.75,2.75,3,2.75
51,,Fabric and Apparel Patternmakers,3.12,3.38,3,2.88,3.75,1.12,1.5,1,2.88,3.25,3,2,2,2.12,3.12,3.12,2.5,2.5,2.88,3,2.62,2,3.12,3.12,1.25,1.12,2.88,2.88,3.12,2.75,2.75,2.12,3.25,2.12,3
51,,Fiberglass Laminators and Fabricators,2.88,3,3,2.88,2.88,1.88,2.12,1,2.88,2.88,2.62,1.88,2,2.38,2.38,3.12,2.38,2.88,1.12,3.12,2.38,1,2.88,3,1.62,1.75,2.38,2.75,3,2.25,2.12,1.88,2.88,2.38,2.88
51,,First-Line Supervisors of Production and Operating Workers,3.12,3.88,3.12,3.75,3.75,2.12,2.25,1.12,3,3.62,3.12,2.25,2.12,3.88,2.38,3.75,3,2.75,2.88,3.12,3,1.25,3,3.5,2.25,1.5,3,3.75,3.88,3.12,3,2,3.88,2.25,3.12
51,,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2.5,3.12,3,3,3.12,2.12,2.12,1.62,2.62,3,2.5,1.25,1.38,2.12,1.5,3.5,2.25,3.12,1.88,3.62,2.5,1.25,3.12,3.12,2.12,1.75,2.62,3,3,2.25,2,1.5,2.88,2.25,2.88
51,,Food Batchmakers,2.75,3,2.88,3,3.12,1.62,1.62,1,2.12,2.88,2.12,1.25,1.5,2.12,2.75,2.88,2,3,1.88,3.25,2,1.12,2.75,3.12,1.5,2,2.12,2.75,3,2,2,1.5,2.75,2.12,2.88
51,,Food Cooking Machine Operators and Tenders,2.62,3,2.88,2.88,3,1.62,1.5,1,2,2.75,2.12,1.62,1.88,2,2,3.12,1.88,3.12,1.62,3.5,2,1.25,2.75,3.12,1.38,1.88,2,2.62,2.62,2,2.12,1.38,2.62,1.88,2.75
51,,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2.38,3.12,2.62,2.75,2.88,2.75,2,1.62,2.25,2.75,2.38,1.38,1.5,2.38,2.12,3.12,2.25,3.12,1.88,3.25,2.38,1.25,2.88,3.12,2.5,1.38,2.12,2.88,2.88,2,2,1.88,3,2.88,2.75
51,,Foundry Mold and Coremakers,2.25,2.75,2.62,2.5,2.88,2,2.12,1,2.25,2.88,2,1.5,1.62,2,1.88,3.12,1.88,2.5,1.75,2.75,1.88,1,2.5,2.12,2,1.25,2,2.25,2.62,1.75,1.88,1.5,2.75,2.38,1.88
51,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2.38,3.12,2.38,2.5,3.12,2.12,1.5,1,2.12,2.38,2.12,1.25,1.38,2.12,2.25,3.12,2.12,3.12,1.5,3.88,2.12,1.25,3,3.12,1.75,1.88,2.12,2.25,3.12,2,2,1.38,2.38,2.12,2.62
51,,Furniture Finishers,2.75,3.12,2.88,2.88,3.12,2.25,2.38,1,2.75,3,2.5,1.88,2.12,2.62,2,3.12,2.25,2.75,2.12,3,2.5,1.12,2.88,2.75,2.38,1.12,2.88,2.75,3,2.12,2.12,1.5,3,2.5,2.38
51,,Gas Plant Operators,2.75,3.25,3.38,3,3.5,3,2.38,1.12,2.62,3.38,2.5,1.88,2,2.5,2.5,3.75,2.75,3.62,2,4.25,2.5,1.62,3.5,3.12,3,2.25,2.12,2.88,3.25,2.62,2.62,1.75,2.88,3.12,3.25
51,,Gem and Diamond Workers,2.5,3.12,2.75,2.62,3,2.12,2.62,1,2,2.88,2.25,2.12,2.25,2.12,2.75,3,2.25,2.25,2.5,2.75,2.5,1,3.38,2.88,1.88,1.38,2.75,2.75,3.12,2,1.88,2,2.5,2,2.62
51,,"Glass Blowers, Molders, Benders, and Finishers",2.88,3,2.75,2.5,3,2.5,2.38,1,2.12,2.75,2.62,1.88,2.12,2.38,2.62,3.25,2.12,3.38,1.88,3.38,2.38,1.38,3.38,3,2.5,1.75,2,2.5,2.75,2.38,2.25,1.75,2.75,2.5,2.62
51,,"Grinding and Polishing Workers, Hand",2.38,2.88,2.62,2.5,2.88,3.12,2.75,1.12,2.38,2.62,2.12,1.62,1.88,2.12,2,2.75,2,3.12,1.62,3.25,2.12,1.25,3.25,2.88,3,1.25,2,2.62,2.88,2.25,2.12,1.88,2.75,3,2.38
51,,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.62,2.88,2.88,2.88,3,2.75,2.75,1.5,2.25,3,2.25,1.62,2.12,2.12,2.75,3.12,2,4,1.62,4,2,1.75,3.5,3.12,2.62,1.5,2.12,2.62,3,2.38,2.25,1.62,2.75,3,2.38
51,,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2.75,3.12,2.75,2.88,3,3,2.5,1.25,2.88,3,2.62,1.62,1.75,2.38,2.88,3.12,1.88,3.75,1.88,3.75,1.88,1.75,3.12,2.88,2.75,2,2.12,2.62,3.12,2.12,2.12,1,2.75,2.75,2.88
51,,Helpers--Production Workers,2,2.88,2.25,2.62,2.75,2.12,2,1,2,2.25,2,1.62,1.75,1.88,2,2.88,1.88,2.62,1.62,2.75,1.88,1.25,2.62,2.62,2.12,1.25,2.12,2.62,2.75,2,1.88,1.25,2.25,2.12,1.88
51,,Hydroelectric Plant Technicians,3.12,3.25,3,3.25,3.62,3.5,2.75,2.38,2.62,3.12,2.88,1.88,2.12,2.25,3,3.5,2.38,3.62,1.5,3.75,2.5,1.88,3,3.25,3.38,2.38,2.75,3.12,3.38,2.88,2.75,2,2.88,3.38,3
51,,"Inspectors, Testers, Sorters, Samplers, and Weighers",2.38,3.12,2.88,2.88,3.25,1.75,2,1,2,3.12,2,1.75,1.88,2.12,2.62,3,2.12,2.88,2,3,2.25,1.5,3.75,3.12,1.62,1.62,2.38,2.88,3.12,2.12,2.12,1.62,3,2.25,3.25
51,,Jewelers and Precious Stone and Metal Workers,2.63,2.88,2.94,2.69,3.12,1.62,2.19,1.12,2.12,3.06,2.31,2.31,2.25,2.25,2.56,2.88,2.31,2.44,2.81,2.69,2.62,1.06,2.81,2.69,1.88,1.44,2.62,2.69,2.94,2.19,2.19,1.94,2.94,2.12,2.37
51,,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.25,3,2.75,2.88,2.88,2.62,2.62,1.62,2.25,2.75,2.25,1.75,1.62,2,2.12,3.12,1.75,3.38,1.62,3.5,1.88,1.62,3.12,3,2.38,1.75,1.88,2.62,2.88,2.12,2.12,1.75,2.88,2.88,2.25
51,,Laundry and Dry-Cleaning Workers,2.62,3,2.38,2.5,2.75,1.75,1.75,1,2.38,2.75,2.25,1.62,1.62,2.25,1.62,3,2.25,2.75,1.62,2.88,2.25,1,2.25,2.75,1.75,1,2.38,2.88,2.88,2,2,1,2.88,2.12,2.12
51,,"Layout Workers, Metal and Plastic",2.75,2.88,3,2.88,3,2,2.75,1.62,2.38,3,2.12,1.5,1.5,1.88,3.12,3,1.88,2.88,2.25,3,2.12,1.12,3,3,2,1.25,2,2.75,2.88,2.12,2.12,1.62,2.75,2.12,2.5
51,,Machinists,2.75,3,3,3,3.12,2.88,2.62,2.5,2.5,2.75,2.12,1.62,1.75,2,2.88,3.12,2.38,3.25,2,3.12,2.25,1.75,3,2.88,2.88,1.5,2.25,2.88,3,2.5,2.5,1.88,2.88,3,2.5
51,,"Meat, Poultry, and Fish Cutters and Trimmers",2.38,3.12,2.38,2.88,3,1.75,2,1,2.62,3,2.25,1.75,1.88,2.62,2.25,3,2.25,2.25,1.12,2.5,2.25,1,2.12,2.38,1.75,1,2.75,2.88,3,1.62,1.62,1.25,2.88,2.25,2.12
51,,Medical Appliance Technicians,3,3.88,3.38,3,3.75,3,2.75,1.5,3,3.25,2.88,1.88,2.12,2.62,2.75,3.25,2.75,2.75,2.38,3.5,2.88,1.38,3.75,3.62,3,1.88,3.12,3.5,3.62,2.88,2.5,2.38,3,3.62,3
51,,Metal-Refining Furnace Operators and Tenders,2.88,3,3,2.75,3,2.88,2.75,1,2.62,2.75,2.25,1.75,2,2.62,2.5,3.62,2.12,3.75,1.75,3.88,2.25,1,3,3,2.75,2,2.12,2.88,3,2.38,2.62,1.25,2.88,2.88,2.75
51,,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.62,3.12,2.62,2.75,3,2.38,2.25,2,2.12,2.75,2.25,1.62,1.75,2.12,2.88,3.25,2,3.25,1.88,3.75,2,1.75,2.75,3,2.25,1.62,2.25,2.62,3,2.38,2.12,1.75,2.75,2.75,2.5
51,,"Mixing and Blending Machine Setters, Operators, and Tenders",3,3,2.88,2.88,3,3.12,2.12,1,2.38,2.88,2.62,1.75,2,2.38,2.5,3.25,2.12,3.62,1.25,3.62,2.12,1.75,3.12,3.25,2.75,2.25,2.25,2.88,3,2.62,2,1.25,3,2.88,3
51,,"Model Makers, Metal and Plastic",2.88,3,2.88,2.88,3.12,2.62,2.88,1.38,2.25,3,2.38,1.62,1.88,2.12,2.62,3.25,1.88,3.62,2.62,3.38,2,1.75,3.25,2.88,2.75,1.75,1.88,2.62,3,2,2,2.12,3,3.12,2.75
51,,"Model Makers, Wood",3,3.38,2.75,2.75,3.25,1.12,1.38,1.38,2.5,3,2.25,1.62,1.75,2.38,2.38,3.38,2.12,2.75,3.25,3.12,2.38,1.38,2.75,3.38,1,1.62,2.62,2.88,3.12,2.38,2.25,1.62,3.12,2,2.75
51,,"Molders, Shapers, and Casters, Except Metal and Plastic",2.88,3,3,2.88,3,2.75,2.38,1.12,2.12,2.88,2.5,1.5,2,2.12,2.38,3,2,3,1.62,3.38,2,1,2.88,3.12,2.88,1.12,2.25,2.88,2.88,2,2,1.38,2.88,2.75,2.5
51,,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2.88,3.25,2.75,2.38,3,2.75,2.25,2,2.25,2.75,2.25,1.5,1.5,2.25,2.25,3.12,2.12,3.12,1.88,3.38,2.12,1.38,3,3.12,2.88,1.12,2.12,2.88,3,1.62,2.12,1.38,3,2.88,2.62
51,,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.88,3,3,2.88,3,3.12,2.38,2.12,2.75,3.12,2.38,2,2,2.12,2.25,3.12,2.25,3.12,2,4,2.38,1.88,3.38,3,3,1.25,2.38,3,3,2.38,2.25,1.88,2.88,3,2.75
51,,Nuclear Power Reactor Operators,3.12,3.88,3.75,3.25,3.88,1.12,1,1,3,3.5,3,2,2,3,2.75,3.88,2.75,4,1.38,4,2.88,2,3.25,4,1.38,2.75,2.88,3,3.25,3.12,2.88,1.38,3.38,3,3.5
